Bosnia and Herzegovina;BIH;Agricultural raw materials exports (% of merchandise exports);TX.VAL.AGRI.ZS.UN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,973553992;11,56835031;9,78338718;8,339156378;8,201669534;6,830238802;6,198540351;5,916633248;6,190591512;6,52261694;6,955114462;7,132597823;7,03729873;7,07554568;5,649666416;5,264774924;4,862564793;4,945927881;4,923965267;4,646184621;4,130847278;0;0
Bosnia and Herzegovina;BIH;Net barter terms of trade index (2015 = 100);TT.PRI.MRCH.XD.WD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95,6887985;95,44297973;96,54254793;97,4553739;97,45530109;97,40259311;100,4727949;99,3726428;97,50079546;97,54985856;99,01638278;99,16870108;96,73593432;96,09021904;96,26699003;100;100,4922453;100,6222713;102,3475342;102,2941578;103,424204;111,7035903;0;0;0;0
Bosnia and Herzegovina;BIH;Computer, communications and other services (% of commercial service imports);TM.VAL.OTHR.ZS.WT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,687199461;10,56507993;13,35252003;14,568437;13,68370167;14,73775796;13,06853298;15,31413911;18,7648348;16,10113474;11,67877939;26,61806124;26,92976713;29,69250186;26,89377;23,03294872;25,35245225;23,13514492;20,64878588;15,38999385;14,70739794;16,88525965;25,48500538;21,99719505;18,43825051;23,14437722;0;0
Bosnia and Herzegovina;BIH;Merchandise imports by the reporting economy, residual (% of total merchandise imports);TM.VAL.MRCH.RS.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,75055E-15;1,79008E-14;-7,79178E-14;-2,02478E-13;9,00145E-15;1,30695E-13;-1,53139E-13;0;-9,65618E-15;0;0,005168574;0,005899357;0,002846192;0,008346024;0,00059985;0,001594753;0,002198753;0,004307068;0;0,002335953;0;0,000409365;0,000204479;0,000396645;0,001803641;0,00019459;0,003404804;1,2501E-05;3,25355E-05;0,071197823;0,001009114;0;0
Bosnia and Herzegovina;BIH;Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports);TM.VAL.MRCH.R3.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005900546;0,040104824;0,01328969;0,00608656;0,053006554;2,699492929;2,514017574;2,050907213;1,298840532;1,740408426;1,633625759;1,481760192;1,830973198;2,008051289;2,283051565;2,598609288;2,71928044;2,458414475;2,396933449;1,720711682;1,932153293;2,015204545;1,811849306;1,477386278;1,605469275;1,686939396;1,453050581;1,931741739;1,583548522;0;0
Bosnia and Herzegovina;BIH;Merchandise imports from high-income economies (% of total merchandise imports);TM.VAL.MRCH.HI.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,98115444;99,8132638;98,49354235;97,55562106;97,4553894;97,34871228;97,25081087;86,17827736;86,87561676;88,61683754;91,64738553;90,37854425;87,94374928;78,49345364;73,77144666;73,50501987;76,19503913;76,09880307;76,60616218;75,91336729;74,74664814;72,27440956;71,90109558;71,12072452;71,49820344;71,00353799;70,1505098;68,694708;68,11998014;65,7151671;66,90748439;0;0
Bosnia and Herzegovina;BIH;Manufactures imports (% of merchandise imports);TM.VAL.MANF.ZS.UN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,90001841;53,50376029;65,27811325;62,21882254;63,98210083;62,53295594;61,75660482;57,7473414;56,07448031;56,31629168;57,90956872;62,08098622;63,65818162;65,40850771;63,6688467;64,13949858;64,52688859;67,36576121;65,23359766;59,53145466;63,84420804;0;0
Bosnia and Herzegovina;BIH;Food imports (% of merchandise imports);TM.VAL.FOOD.ZS.UN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,93961828;16,45712332;17,37550312;16,83125247;15,85945059;15,81797067;18,99211361;18,09975933;17,58053233;18,220268;17,88694741;16,75411659;17,98205604;17,98744966;16,99123282;15,81183855;16,18647885;17,82075131;15,579593;15,12594546;16,36414403;0;0
Bosnia and Herzegovina;BIH;Tariff rate, applied, weighted mean, primary products (%);TM.TAX.TCOM.WM.AR.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,27;0;0;0;0;11,04;6,45;5,68;5,56;4,1;3,33;3,05;3,03;3,35;0,88;0,89;3,68;4,34;54,5;4,77;4,33;7,41;0;0;0
Bosnia and Herzegovina;BIH;Share of tariff lines with international peaks, primary products (%);TM.TAX.TCOM.IP.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,41829768;22,15289909;21,14748355;16,91501428;14,41958309;14,11002988;10,20888959;11,23920405;13,18065623;9,495516512;10,26347512;12,09580838;11,32890878;12,92796282;12,77040073;13,13947831;25,89351921;0;0;0
Bosnia and Herzegovina;BIH;Tariff rate, applied, weighted mean, all products (%);TM.TAX.MRCH.WM.AR.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,07;0;0;0;0;8,88;6,36;5,96;3,65;3,04;2,56;2,42;2,39;2,58;1,22;1,23;2,53;2,76;17,89;2,86;2,8;4,04;0;0;0
Bosnia and Herzegovina;BIH;Share of tariff lines with international peaks, all products (%);TM.TAX.MRCH.IP.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,554923336;14,72963812;14,0475936;8,267271439;2,638100623;7,870422855;1,861004027;7,322891159;7,959147737;6,430116009;6,804557133;7,397465383;1,968316858;2,243273204;2,252818628;2,373121729;4,707148865;0;0;0
Bosnia and Herzegovina;BIH;Tariff rate, applied, weighted mean, manufactured products (%);TM.TAX.MANF.WM.AR.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,98;0;0;0;0;7,57;6,32;6,14;2,47;2,27;1,96;1,94;1,93;2,11;1,41;1,41;1,96;2,02;2,08;2,08;2,14;2,29;0;0;0
Bosnia and Herzegovina;BIH;Share of tariff lines with international peaks, manufactured products (%);TM.TAX.MANF.IP.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012794385;13,16136354;12,5792556;6,445652443;0,007687643;6,455623565;0,001749368;6,434818646;6,707870075;5,727590416;6,002462385;6,404242801;0,004051174;0,000813392;0,001687906;0,002474002;0,009872399;0;0;0
Bosnia and Herzegovina;BIH;Merchandise trade (% of GDP);TG.VAL.TOTL.GD.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,43176336;12,66984146;78,43590248;66,11046182;79,61105237;79,19584791;85,38238299;86,55096277;75,00306089;75,61266603;72,48572962;72,25645761;75,89197534;84,38182175;82,9236774;87,91579709;90,04438408;72,25523325;81,65895504;90,65001233;88,12464534;87,91410191;90,95448211;85,8552821;84,55957409;92,24956658;91,83729022;86,59541473;79,24439348;91,42594131;102,1045178;89,35923815;0;0
Bosnia and Herzegovina;BIH;International tourism, receipts for travel items (current US$);ST.INT.TVLR.CD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247000000;245000000;233000000;265000000;288000000;377000000;481000000;519000000;607000000;724000000;825000000;674000000;589000000;635000000;615000000;685000000;707000000;752000000;830000000;930000000;1096000000;1173000000;426000000;0;0;0;0;0
Bosnia and Herzegovina;BIH;International tourism, receipts (current US$);ST.INT.RCPT.CD;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257000000;258000000;246000000;279000000;307000000;404000000;507000000;557000000;658000000;804000000;913000000;753000000;662000000;722000000;686000000;752000000;755000000;794000000;875000000;984000000;1147000000;1225000000;438000000;0;0;0;0;0
Bosnia and Herzegovina;BIH;Urban population (% of total population);SP.URB.TOTL.IN.ZS;19,04;19,686;20,437;21,209;22,004;22,817;23,652;24,509;25,387;26,283;27,201;28,094;28,875;29,666;30,471;31,288;32,118;32,957;33,808;34,67;35,543;36,282;36,607;36,933;37,261;37,589;37,919;38,25;38,583;38,915;39,249;39,578;39,887;40,196;40,506;40,817;41,13;41,442;41,755;42,069;42,384;42,698;43,014;43,33;43,648;43,965;44,282;44,601;44,92;45,239;45,558;45,878;46,199;46,519;46,84;47,173;47,518;47,876;48,245;48,626;49,02;49,425;49,841;50,269;0;0
Bosnia and Herzegovina;BIH;Rural population growth (annual %);SP.RUR.TOTL.ZG;0;1,209806756;0,82199306;0,609103025;0,46246984;0,348217963;0,242985947;0,127866059;-0,012246599;-0,160031975;-0,308310257;-0,281295163;-0,076220003;-0,107325054;-0,150434201;-0,186838571;-0,241434053;-0,309819233;-0,387915664;-0,454825715;-0,494967594;-0,294079855;0,366269028;0,371895043;0,339130288;0,283348397;0,200418943;0,108211418;0,008041058;-0,09948902;-0,217996427;-0,325438202;-5,661155973;-8,632139232;-5,21444041;-0,788837846;3,677591536;3,091769346;1,218726263;0,455832223;0,165656805;-0,074797628;-0,34830277;-0,782665803;-1,465091171;-1,644409844;-1,38159394;-1,808546964;-2,232621345;-2,311985426;-2,360874438;-2,434453564;-2,52927894;-2,224185258;-1,885013345;-1,935324455;-1,957937193;-1,968834191;-1,933560573;-1,970754596;-2,159965552;-2,461425694;-2,069574997;-1,474458838;0;0
Bosnia and Herzegovina;BIH;Completeness of birth registration, urban (%);SP.REG.BRTH.UR.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bosnia and Herzegovina;BIH;Population, male (% of total population);SP.POP.TOTL.MA.ZS;47,2827142;47,20400259;47,26604262;47,35122657;47,42513109;47,48822216;47,54024443;47,5804676;47,6063279;47,61591486;47,60520581;47,63940341;47,74702717;47,86860028;47,98302395;48,08918482;48,18816187;48,28146087;48,36711425;48,44271023;48,50687948;48,56378147;48,60243808;48,6232274;48,64089138;48,65959274;48,67990672;48,69913895;48,71676901;48,73217798;48,74755319;48,76399146;48,52935898;48,038485;47,69136944;47,5972423;47,6759804;47,75286519;47,78966473;47,81350235;47,83424376;47,85030906;47,85777374;47,85588113;47,83799128;47,81204313;47,78773062;47,7528913;47,7107924;47,66954122;47,63082285;47,59439179;47,55948931;47,53572488;47,52749711;47,52447108;47,52800386;47,54434866;47,54635371;47,5406161;47,54565219;47,5621805;47,55906917;47,55517377;0;0
Bosnia and Herzegovina;BIH;Population, total;SP.POP.TOTL;3281381;3348035;3407532;3461942;3513441;3562834;3610562;3656223;3698794;3737765;3773247;3809376;3848271;3887376;3926472;3965743;4004552;4042124;4078240;4113300;4148426;4184217;4221100;4258728;4295536;4330364;4362115;4390246;4414404;4433983;4448652;4458343;4234616;3904482;3725412;3715564;3875246;4018227;4089356;4130305;4159771;4179438;4188002;4178523;4140987;4096493;4063272;4013424;3947544;3879794;3811472;3741798;3670113;3610859;3564829;3518541;3473003;3428682;3387000;3345533;3299349;3244907;3204802;3185073;0;0
Bosnia and Herzegovina;BIH;Age dependency ratio, young (% of working-age population);SP.POP.DPND.YG;65,38723401;66,33137039;66,73463428;66,61715214;66,21128785;65,61884466;64,79105522;63,66023459;62,16508055;60,37495262;58,46937827;56,63165853;54,92022003;53,25123501;51,58559533;49,93879608;48,33842492;46,80264271;45,33567241;43,93870024;42,63416445;41,33268713;40,14220669;39,23645996;38,54719557;37,99032375;37,49544151;37,0358441;36,59419609;36,14304704;35,69813529;35,29824273;36,41841783;38,32432662;38,88979024;37,65628306;35,0356948;32,95272857;31,46157488;30,07714073;28,72649038;27,49744034;26,41337104;25,49837963;24,80126944;24,21083622;23,58127586;23,0393881;22,71175256;22,56104119;22,47191054;22,29268487;21,91774115;21,44576889;21,07245358;20,85518145;20,72371147;20,62451264;20,56216417;20,52500028;20,49030916;20,47674235;20,41581222;20,29535129;0;0
Bosnia and Herzegovina;BIH;Population ages 80 and above, male (% of male population);SP.POP.80UP.MA.5Y;0,33450938;0,332477647;0,305071507;0,282686461;0,272827634;0,273268291;0,282381865;0,298451267;0,317827652;0,3384987;0,359440883;0,361947989;0,344746983;0,332458725;0,333352795;0,346155026;0,368188131;0,397597557;0,440044674;0,502736634;0,581084466;0,636511206;0,659474409;0,671526304;0,677519292;0,688445818;0,704341094;0,720763027;0,737972462;0,759449207;0,786448825;0,818604215;0,807359494;0,754883363;0,719282738;0,689564896;0,656189253;0,614310316;0,578164085;0,566373994;0,579758071;0,611338514;0,653774289;0,705541591;0,768236693;0,845035258;0,937610001;1,051016266;1,189123207;1,347135411;1,514540592;1,682028407;1,84796511;2,009149127;2,167094038;2,322674014;2,472239707;2,619215658;2,753517849;2,861953603;2,933930857;2,921828738;2,865191245;2,82547253;0;0
Bosnia and Herzegovina;BIH;Population ages 70-74, male (% of male population);SP.POP.7074.MA.5Y;0,849969643;0,853387767;0,858465696;0,867397235;0,879848114;0,895812881;0,91428921;0,936569046;0,97625592;1,045696622;1,139254741;1,248124067;1,356592575;1,442042742;1,502170867;1,549924007;1,588650167;1,619571464;1,648494545;1,668879862;1,67355606;1,668073727;1,652597684;1,617979742;1,554355416;1,456905399;1,327211918;1,186101855;1,076582807;1,034628061;1,071562462;1,177608873;1,335380341;1,51155277;1,681234401;1,824505593;1,926620575;2,06752228;2,26980189;2,503666746;2,733270831;2,931059657;3,087884208;3,217631714;3,341098909;3,456700176;3,553272043;3,648372107;3,739610901;3,807664857;3,838859557;3,821638168;3,749239109;3,610100626;3,43887808;3,309805985;3,274136415;3,366695406;3,591449176;3,898114225;4,206292163;4,478508905;4,719015021;4,962707975;0;0
Bosnia and Herzegovina;BIH;Population ages 65 and above, male (% of male population);SP.POP.65UP.MA.ZS;2,937623991;2,965944848;2,972359472;3,012465289;3,107660389;3,247096358;3,413546406;3,590238827;3,763217973;3,937108745;4,119916805;4,28546199;4,421654214;4,555541673;4,697432114;4,84158223;4,98064486;5,103360249;5,192958069;5,231020469;5,208614939;5,096641781;4,918554581;4,751004537;4,62803205;4,569825178;4,571329811;4,609726232;4,677886564;4,794017336;4,975055439;5,232567633;5,592222994;6,028723848;6,530166452;6,974415983;7,218054717;7,463056042;7,789378186;8,168697925;8,572991546;8,982040869;9,386239981;9,802244821;10,2393278;10,63597698;10,92341916;11,15200107;11,34042103;11,49504185;11,66775456;11,89582373;12,20432687;12,55980373;12,93539679;13,34731718;13,80675116;14,33216503;14,90588176;15,50267308;16,04621031;16,44874764;16,80687376;17,27855033;0;0
Bosnia and Herzegovina;BIH;Population ages 65-69, male (% of male population);SP.POP.6569.MA.5Y;1,298689162;1,322792167;1,348622817;1,394948489;1,477356237;1,589725798;1,719080438;1,848104285;1,952511841;2,028519969;2,092066748;2,141546268;2,173873409;2,20108473;2,219459247;2,219136083;2,204490807;2,179676998;2,136117782;2,059350776;1,938281703;1,76790077;1,574291343;1,41643251;1,341852898;1,368562801;1,486596963;1,656538878;1,832201881;1,996921014;2,159079853;2,34070577;2,629374475;3,020759692;3,421060556;3,730548912;3,850859633;3,919234675;3,991527356;4,057182253;4,120272661;4,18491365;4,245229596;4,30021061;4,346820868;4,350979378;4,284109323;4,167253666;4,005804382;3,823453079;3,686279046;3,651385785;3,758004569;4,005102398;4,338791818;4,702997756;5,070126962;5,421114509;5,746076505;6,05839595;6,325853136;6,520043917;6,655801765;6,768649479;0;0
Bosnia and Herzegovina;BIH;Population ages 55-59, male (% of male population);SP.POP.5559.MA.5Y;3,301781601;3,314747404;3,344827972;3,380372507;3,396091891;3,372633689;3,316632391;3,239018249;3,134576287;2,989177537;2,790350183;2,531927714;2,249386305;2,020197949;1,908319356;1,938683132;2,099164646;2,335933683;2,581181398;2,804735937;3,015322978;3,24178297;3,519934606;3,855861494;4,217504943;4,559692948;4,839475313;5,037483419;5,164830745;5,251237229;5,326455806;5,400823756;5,624363605;5,905353546;6,032446099;5,935347142;5,589286202;5,221468315;4,876350203;4,549525064;4,29664757;4,171762821;4,208682897;4,416654852;4,745641644;5,11044403;5,464825334;5,813044018;6,153086074;6,488877955;6,803217962;7,068534165;7,290112361;7,457173186;7,586732602;7,724256093;7,860241638;7,966318323;8,010521645;7,978939784;7,888072748;7,764351344;7,594080466;7,377991334;0;0
Bosnia and Herzegovina;BIH;Population ages 45-49, male (% of male population);SP.POP.4549.MA.5Y;3,631553709;3,250175429;2,867057493;2,56238745;2,407796893;2,432463103;2,619067039;2,898518234;3,186283975;3,444011461;3,682230098;3,939135871;4,26134918;4,659151213;5,095008599;5,511816804;5,855383164;6,098468613;6,248609018;6,334481585;6,38964315;6,431277926;6,448513764;6,427297034;6,359113941;6,232602286;6,042386203;5,787525982;5,476238803;5,155160656;4,902681857;4,779775596;4,847368594;5,107658449;5,474248474;5,828194581;6,088268239;6,315839669;6,542300923;6,769574399;6,971369671;7,119423524;7,22359844;7,304457062;7,391271426;7,492023068;7,586421599;7,672971825;7,722292264;7,704138461;7,627345512;7,513565583;7,375962303;7,206888877;7,013389515;6,830057396;6,691186315;6,628645497;6,67370635;6,836805331;7,095249403;7,41494873;7,725823954;7,970497806;0;0
Bosnia and Herzegovina;BIH;Population ages 35-39, male (% of male population);SP.POP.3539.MA.5Y;4,601308647;4,876876653;5,238152596;5,69396049;6,190654663;6,658029572;7,03347568;7,287798246;7,431368763;7,496528345;7,520617816;7,529824134;7,521655874;7,477647773;7,380920787;7,218025755;6,982930166;6,676636282;6,309520732;5,93058596;5,624686921;5,466471819;5,490437024;5,694294839;6,014347749;6,364416181;6,710277592;7,028141096;7,310765665;7,577368599;7,811643316;7,984622366;8,028169871;7,960743293;7,875244027;7,848006213;7,898329771;7,929228325;7,898445957;7,812593757;7,68903136;7,544100278;7,386698997;7,21591743;7,028140326;6,850371168;6,727580932;6,668993794;6,693596622;6,813942297;7,008733444;7,246507426;7,487879461;7,70104891;7,861806255;7,957306909;7,961201927;7,904023232;7,830907271;7,727318739;7,585496885;7,43665478;7,271446698;7,059670541;0;0
Bosnia and Herzegovina;BIH;Population ages 25-29, male (% of male population);SP.POP.2529.MA.5Y;9,691361924;9,598508485;9,517597724;9,418632173;9,266327122;9,020040463;8,653603034;8,171051894;7,612615427;7,065714372;6,645773278;6,443539337;6,489292543;6,756250227;7,154864016;7,579151206;7,979085049;8,327771647;8,621935213;8,884223279;9,101652262;9,276164122;9,406607076;9,483006118;9,5398794;9,602458311;9,664281267;9,69807466;9,675016374;9,578917579;9,415459403;9,198108706;8,482250281;7,412587823;6,593823776;6,276114903;6,577994833;6,894711511;7,105395593;7,354937239;7,667647253;8,002879181;8,316955922;8,558639315;8,686019188;8,745305679;8,763300855;8,698499264;8,578640435;8,412959318;8,191370112;7,942425271;7,660009023;7,366462602;7,084186821;6,805538321;6,586318472;6,393789017;6,130050742;5,837803138;5,591454057;5,416955406;5,463549437;5,735353051;0;0
Bosnia and Herzegovina;BIH;Population ages 15-64 (% of total population);SP.POP.1564.TO.ZS;58,36798592;58,02389192;57,88671128;57,90966458;57,99359631;58,1098701;58,29141004;58,58009755;59,01385695;59,56682129;60,16747645;60,76323261;61,34065939;61,91501671;62,4892015;63,05646886;63,61114801;64,15565183;64,70056936;65,25945105;65,83254709;66,47260808;67,11993709;67,63827133;68,01427109;68,27407214;68,4573116;68,59620167;68,70901131;68,7974073;68,84610215;68,83145052;67,88245971;66,44567704;65,6824714;65,89261201;67,01915182;67,89567887;68,39129824;68,78840289;69,15382251;69,45268718;69,67113797;69,77823264;69,73163644;69,65005189;69,68231514;69,70595432;69,6360991;69,49580313;69,31018637;69,13443338;69,00445994;68,90073802;68,74084283;68,46746542;68,11268231;67,69859851;67,20515205;66,67024358;66,19392702;65,84035138;65,52022559;65,13765933;0;0
Bosnia and Herzegovina;BIH;Population ages 15-64, female (% of female population);SP.POP.1564.FE.ZS;59,36881993;59,08042895;58,98716503;59,03100945;59,10592701;59,1872928;59,32095695;59,56363316;59,96014312;60,47482781;61,02185904;61,57587;62,13445552;62,67812657;63,19280152;63,66882755;64,10687709;64,52046194;64,92910002;65,35064266;65,78610437;66,32287939;66,91940812;67,39927719;67,72412018;67,92132244;68,03262157;68,09614365;68,13592691;68,15244637;68,13630269;68,07018151;67,1351889;65,81624958;65,14092385;65,35560317;66,43000921;67,229603;67,64921195;67,96376738;68,24278241;68,45414955;68,57965831;68,58852603;68,43877053;68,24900784;68,16612944;68,07050224;67,89091341;67,65345163;67,3784272;67,11213966;66,8800328;66,67341459;66,42778041;66,08109521;65,66152899;65,19361837;64,63145589;64,02196865;63,48569788;63,08931985;62,69784271;62,23825226;0;0
